"text","text_en","cmp_code","eu_code"
"Der Mangel an Arbeits- und Fachkräften ist eine der größten Herausforderungen für die wirtschaftliche Entwicklung und Modernisierung Deutschlands.","The shortage of labour and skilled workers is one of the greatest challenges for Germany's economic development and modernization.","410",NA
"Ob Handwerk, Gastronomie oder große Konzerne - alle sind betroffen.","Whether in the skilled trades, the hospitality industry or large corporations - everyone is affected.","408",NA
"Um diese Lücke zu schließen, gilt es Hindernisse abzubauen und Anreize zu setzen, damit Menschen sich auf dem Arbeitsmarkt einbringen können.","In order to close this gap, obstacles must be removed and incentives created so that people can enter the labor market.","701",NA
"Deutschland hat 2,9 Millionen junge Menschen ohne Berufsabschluss, während viele Ausbildungsplätze unbesetzt bleiben.","Germany has 2.9 million young people without a vocational qualification, while many training places remain unfilled.","411",NA
"Mit der Ausbildungsgarantie haben wir dazu beigetragen, dass junge Menschen besser ihren Weg in den Beruf finden.","With the training guarantee, we have helped young people to find their way into a career more easily.","411",NA
"Die Attraktivität der beruflichen Ausbildung werden wir weiter erhöhen.","We will continue to increase the attractiveness of vocational training.","411",NA
"Wir unterstützen Menschen, die schon im Berufsleben sind und sich neu orientieren oder weiterqualifizieren möchten.","We support people who are already in employment and want to reorient themselves or gain further qualifications.","411",NA
"Dafür wollen wir das Oualifizierungsgeld weiterentwickeln, für Erwerbstätige mehr Eigeninitiative bei der beruflichen Weiterbildung ermöglichen und diese sozial absichern.","To this end, we want to further develop the training allowance, enable people in employment to take more initiative in their professional development and provide them with social security.","411",NA
"Auch der demografische Wandel verstärkt die Arbeitskräftelücke.","Demographic change is also increasing the labor shortage.","701",NA
"Daher müssen wir für ältere Arbeitnehmer*innen und Rentner*innen, die länger arbeiten möchten, finanzielle Anreize bei den Sozialversicherungsbeiträgen bieten.","We must therefore offer financial incentives for social security contributions for older employees and pensioners who want to work longer.","701",NA
"Wir wollen das Potenzial von Menschen mit Behinderung auch auf den Arbeitsmarkt bringen.","We also want to bring the potential of people with disabilities into the labor market.","503",NA
"Dazu bauen wir bürokratische Hürden und durch Aufklärung Vorurteile ab.","To this end, we are removing bureaucratic hurdles and reducing prejudices through education.","503",NA
"Denn die Herstellung von Barrierefreiheit ist eine Investition zur Gewinnung von Fach- und Arbeitskräften.","After all, creating accessibility is an investment in attracting skilled workers and employees.","503",NA
"Wenn Arbeit besser ins Leben passt und alle Frauen mit Kindern so arbeiten könnten, wie sie möchten, hätten wir in Deutschland bis zu 840.000 zusätzliche Arbeitskräfte.","If work could fit better into life and all women with children could work as they wish, we would have up to 840,000 additional workers in Germany.","503",NA
"Deshalb müssen wir die Vereinbarkeit von Familie und Beruf erleichtern und die Bedingungen für eine gerechte Aufteilung von Care-Arbeit verbessern.","That's why we need to make it easier to combine family and career and improve the conditions for a fair division of care work.","503",NA
"Dafür wollen wir den Beschäftigten mehr Zeitsouveränität und flexible Arbeitszeitmodelle ermöglichen, ohne die Betriebe zu überfordern.","To this end, we want to give employees more time autonomy and flexible working time models without overburdening companies.","701",NA
"Ein gutes und verlässliches Angebot an Betreuungsplätzen ist dafür die Grundlage.","A good and reliable supply of childcare places is the basis for this.","504",NA
"Betreuungskosten sowie Kosten für Haushaltshilfen und haushaltsnahe Dienstleistungen sollten umfangreicher von der Steuer absetzbar sein.","Childcare costs as well as costs for domestic help and household-related services should be more tax-deductible.","504",NA
"In der jetzigen Form stellt das Ehegattensplitting ein Erwerbshindernis für Frauen dar und ist weder gerecht noch zeitgemäß.","In its current form, spousal splitting is a barrier to employment for women and is neither fair nor up-to-date.","503",NA
"Deshalb wollen wir es grundlegend geschlechtergerecht reformieren, indem wir für Neuehen eine individuelle Besteuerung mit übertragbarem Grundfreibetrag einführen.","We therefore want to reform it in a fundamentally gender-equitable way by introducing individual taxation with a transferable basic tax-free allowance for new marriages.","503",NA
"Für Paare, die bereits verheiratet sind, ändert sich nichts - außer sie entscheiden sich freiwillig für das neue Modell.","Nothing will change for couples who are already married - unless they voluntarily opt for the new model.","503",NA
"Indem wir eine gleichberechtigte Erwerbsbeteiligung von Frauen ermöglichen, stärken wir ihre eigenständige Absicherung,","By enabling women to participate in the workforce on an equal footing, we are strengthening their independent security,","503",NA
"schützen sie so vor Altersarmut","protecting them from poverty in old age","503",NA
"und stärken gleichzeitig die Volkswirtschaft.","and strengthening the economy at the same time.","410",NA
"Deutschland muss für qualifizierte Arbeitskräfte aus aller Welt attraktiv, offen und einladend sein.","Germany must be attractive, open and welcoming to qualified workers from all over the world.","602.2",NA
"Wir wollen, dass Menschen, die bei uns arbeiten wollen, ihr Arbeitsvisum online beantragen können und dafür nur eine Ansprechstelle brauchen.","We want people who want to work here to be able to apply for their work visa online and only need one point of contact.","602.2",NA
"Eine digitale Einwanderungsagentur soll den Einwanderungsprozess modernisieren und beschleunigen.","A digital immigration agency should modernize and speed up the immigration process.","602.2",NA
"Wir setzen uns dafür ein, dass ein Austausch mit Ämtern und Behörden noch leichter auf Englisch erfolgen kann.","We are committed to making it even easier to communicate with offices and authorities in English.","602.2",NA
"Wir wollen die Anerkennung von ausländischen Berufsabschlüssen deutlich vereinfachen und, wo es möglich ist, praxisorientierte Nachweisoptionen ermöglichen.","We want to significantly simplify the recognition of foreign professional qualifications and, where possible, enable practice-oriented verification options.","602.2",NA
"Dafür schaffen wir eine zentrale Anerkennungsstelle und mehr personelle Ressourcen.","To this end, we are creating a central recognition office and more personnel resources.","602.2",NA
"Bei der Anwerbung von Fachkräften aus dem Ausland achten wir darauf, eine übermäßige Talentabwanderung in den Herkunftsländern zu verhindern.","When recruiting skilled workers from abroad, we take care to prevent an excessive talent drain in the countries of origin.","107",NA
"Die Arbeitshindernisse für Geflüchtete bauen wir weiter ab, auch weil sie über den Arbeitsmarkt schneller in unsere Gesellschaft integriert werden.","We are continuing to remove barriers to work for refugees, not least because they are integrated into our society more quickly via the labor market.","607.2",NA
"Wir wollen die Arbeitsaufnahme und Weiterqualifizierungsmöglichkeiten unbürokratisch und gut kombinierbar gestalten.","We want to make taking up employment and further training opportunities unbureaucratic and easy to combine.","607.2",NA
"Für eine starke europäische Wirtschaft","For a strong European economy","H",NA
"Der europäische Binnenmarkt mit seinen 450 Millionen Einwohnerinnen und 17 Billionen Euro Wirtschaftsleistung ist eine historische Errungenschaft.","The European single market with its 450 million inhabitants and an economic output of 17 trillion euros is a historic achievement.","108",NA
"Nur mit mehr Europa können wir im Wettbewerb mit den USA und China bestehen,","Only with more Europe can we compete with the USA and China,","410",NA
"die gemeinsame Wachstums- und Innovationsschwäche überwinden","overcome the common weakness in growth and innovation","410",NA
"und wieder treibende Kraft beim technologischen Fortschritt werden.","and once again become a driving force in technological progress.","411",NA
"Das schafft und sichert auch Wohlstand","This will also create and secure prosperity","410",NA
"und gute Jobs in Deutschland.","and good jobs in Germany.","701",NA
"Wir wollen den europäischen Binnenmarkt weiter stärken","We want to further strengthen the European single market","108",NA
"und um eine vertiefte Digitalunion ergänzen, damit die Unternehmen der Zukunft auch in Europa groß werden.","and supplement it with a deeper digital union so that the companies of the future can also grow in Europe.","410",NA
"Und wir wollen einen EU-Binnenmarkt für Forschung und Innovation.","And we want an EU single market for research and innovation.","411",NA
"So entfesseln wir die europäische Zusammenarbeit zwischen Universitäten, Forschungseinrichtungen und Unternehmen.","This is how we unleash European cooperation between universities, research institutions and companies.","411",NA
"Gemeinsame Forschungsinfrastrukturen und -agenturen stärken unsere Wettbewerbsfähigkeit","Joint research infrastructures and agencies strengthen our competitiveness","410",NA
"und können uns wieder zum Spitzenreiter bei den Zukunftstechnologien machen.","and can once again make us a leader in future technologies.","411",NA
"Europa war bereits einmal Weltmarktführer bei sauberen, nachhaltigen Technologien wie Solarmodulen, Windturbinen und Elektrolyseuren.","Europe was already a world leader in clean, sustainable technologies such as solar panels, wind turbines and electrolysers.","416.2",NA
"Der europäische Green Deal gibt mit klimapolitischen und ökologischen Zielen und Leitplanken den Rahmen für fairen Wettbewerb in der EU.","The European Green Deal provides the framework for fair competition in the EU with climate policy and environmental targets and guidelines.","416.2",NA
"Bei pragmatischer Umsetzung kann Europa so auch zum innovativen Marktführer für nachhaltige Elektrotechnik, Chemie, Maschinenbau und Dienstleistungen werden.","If implemented pragmatically, Europe can also become an innovative market leader for sustainable electrical engineering, chemicals, mechanical engineering and services.","416.2",NA
"Damit sichern wir durch Klima- und Ressourcenschutz gute Jobs im Industriebereich - einem wichtigen Zukunftsmarkt.","By protecting the climate and resources, we can secure good jobs in the industrial sector - an important market of the future.","701",NA
"Dazu brauchen wir jetzt stabile Rahmenbedingungen für die Entwicklung und Skalierung von Zukunftstechnologien statt innovationsfeindliche Diskussionen um ein Rollback oder eine Bremsung des europäischen Green Deal.","To achieve this, we now need stable framework conditions for the development and scaling of future technologies instead of anti-innovation discussions about rolling back or slowing down the European Green Deal.","411",NA
"Deswegen wird es mit uns keine Aufweichung bestehender Klimaschutzziele oder Abschwächung des Ambitionsniveaus zu deren Erreichung geben.","That is why we will not soften existing climate protection targets or lower the level of ambition to achieve them.","501",NA
"Wir unterstützen die Erweiterung des Green Deal durch die neue EU-Kommission zum Clean Industrial Deal.","We support the extension of the Green Deal by the new EU Commission to the Clean Industrial Deal.","416.2",NA
"Wir müssen von Klimaschutzmaßnahmen wirtschaftlich stärker profitieren","We must benefit more economically from climate protection measures","410",NA
"und unsere klimaneutrale europäische Innovationskraft zu einem globalen Wettbewerbsvorteil ausbauen.","and develop our climate-neutral European innovative strength into a global competitive advantage.","410",NA
"Dazu braucht es eine echte, europäisch koordinierte Industriepolitik.","This requires a genuine, European-coordinated industrial policy.","108",NA
"Dafür wollen wir im nächsten EU- Finanzrahmen die entsprechenden Instrumente schaffen und sie mit den notwendigen Mitteln unterlegen.","We want to create the appropriate instruments for this in the next EU financial framework and back them up with the necessary funds.","108",NA
"Dazu gehört auch, dass wir das Beihilferecht der EU so ändern, dass es kurzfristig einer umfassenden Unterstützung der Dekarbonisierung der Industrie","This also includes amending EU state aid law in such a way that it provides comprehensive support for the decarbonization of industry in the short term.","416.2",NA
"und dem Abbau gefährlicher Abhängigkeiten von Autokratien nicht im Wege steht.","and the reduction of dangerous dependencies on autocracies.","109",NA
"Für funktionierende und nachhaltige Finanzmärkte","For functioning and sustainable financial markets","H",NA
"Funktionierende Finanzmärkte sind ein essenzieller Bestandteil stabiler wirtschaftlicher Rahmenbedingungen und einer nachhaltigen Investitionsdynamik, die für klimaneutrale Erneuerung unerlässlich sind.","Functioning financial markets are an essential component of stable economic framework conditions and sustainable investment dynamics, which are essential for climate-neutral renewal.","416.2",NA
"Um Finanzkrisen vorzubeugen, benötigen Banken, aber auch Versicherungen und andere Finanzmarktakteure ausreichend haftendes Eigenkapital.","To prevent financial crises, banks as well as insurance companies and other financial market players need sufficient liable equity capital.","414",NA
"Gerade kleine Banken und Finanzmarktakteure wollen wir von unnötig kleinteiliger Bürokratie entlasten.","We want to relieve small banks and financial market players in particular of unnecessary bureaucracy.","414",NA
"Trotz der gemeinsamen Währung orientieren sich die Kapitalmärkte der EU- Mitgliedstaaten häufig noch an nationalen Staatsgrenzen.","Despite the single currency, the capital markets of the EU member states are often still based on national borders.","108",NA
"Die uneinheitliche Regulierung hemmt Investitionen aus dem Ausland","The inconsistent regulation inhibits investments from abroad","410",NA
"und schränkt Finanzierungsmöglichkeiten für in der EU ansässige Konzerne ein.","and restricts financing options for companies based in the EU.","402",NA
"Aber auch kleine und mittelständische Firmen leiden, etwa unter dem vergleichsweise unterentwickelten europäischen Markt für Eigenkapitalinstrumente und Schuldverschreibungen.","However, small and medium-sized companies also suffer, for example from the comparatively underdeveloped European market for equity instruments and bonds.","402",NA
"Wir werden uns europäisch für eine rasche Vollendung der Kapitalmarkt- und Bankenunion einsetzen","We will advocate the rapid completion of the capital market and banking union at European level","108",NA
"und eine starke europäische Kapitalmarktaufsicht schaffen.","and create a strong European capital market supervisory authority.","403",NA
"Das Vertrags- und Insolvenzrecht für Finanzmarktakteure wollen wir dafür europaweit angleichen.","To this end, we want to harmonize contract and insolvency law for financial market players across Europe.","108",NA
"Wir wollen Finanzmarktakteuren die nachhaltige Finanzierung erleichtern","We want to make sustainable financing easier for financial market players","402",NA
"und die Finanzierung der Biodiversität stärken.","and strengthen the financing of biodiversity.","501",NA
"Sustainable Finance leistet einen wichtigen Beitrag, Investitionen in fossile Energien unwirtschaftlich","Sustainable finance makes an important contribution to making investments in fossil fuels uneconomical","416.2",NA
"und Investitionen in Zukunftstechnologien günstiger zu machen.","and investments in future technologies more affordable.","411",NA
"Deutschland soll eine führende Rolle bei der Verbesserung der Sustainable-Finance-Regulierung spielen.","Germany should play a leading role in improving sustainable finance regulation.","416.2",NA
"Wir setzen uns dabei für mehr Konsistenz und Vereinfachung bei der Sustainable-Finance-Regulierung auf europäischer und internationaler Ebene ein, mit Fokus auf Wirkung und Effizienz.","We are committed to greater consistency and simplification in sustainable finance regulation at European and international level, with a focus on impact and efficiency.","416.2",NA
"Dazu braucht es klare Regeln gegen Greenwashing.","This requires clear rules against greenwashing.","403",NA
"Alle Geldanlagen des Staates sollen nach Nachhaltigkeitskriterien","All financial investments by the state should be invested in accordance with sustainability criteria","416.2",NA
"und im Einklang mit den Zielen des Pariser Klimaabkommens angelegt werden.","and in line with the goals of the Paris Climate Agreement.","501",NA
"Wir werden die EU- Nachhaltigkeitsberichterstattung (CSRD) in nationales Recht umsetzen","We will transpose the EU Sustainability Reporting Directive (CSRD) into national law","416.2",NA
"und uns für eine Vereinfachung der ihr zugrunde liegenden Standards (ESRS) einsetzen, um sie für Unternehmen handhabbarer zu machen.","and advocate a simplification of the underlying standards (ESRS) to make them more manageable for companies.","416.2",NA
"Die Green Asset Ratio (GAR) werden wir reformieren.","We will reform the Green Asset Ratio (GAR).","416.2",NA
"Für mehr Innovationskraft","For more innovative strength","H",NA
"Deutschland und Europa müssen bei den Innovationen der Zukunft vorn mit dabei sein.","Germany and Europe must be at the forefront of the innovations of the future.","411",NA
"Denn diese Innovationen sind nicht nur entscheidend für unsere wirtschaftliche Zukunft,","After all, these innovations are not only crucial for our economic future","410",NA
"sondern auch für die Bewältigung der großen gesellschaftlichen Aufgaben unserer Zeit - von der Klimakrise bis zur geopolitischen Behauptung gegen den Autoritarismus.",", but also for tackling the major social challenges of our time - from the climate crisis to geopolitical assertion against authoritarianism.","411",NA
"Die Spitzenposition der deutschen Forschung soll weiter gestärkt und ausgebaut werden.","The leading position of German research should be further strengthened and expanded.","411",NA
"Wir wollen erreichen, dass Staat und Unternehmen deutlich mehr als 3,5 Prozent der Wirtschaftsleistung in Forschung und Entwicklung investieren.","We want to ensure that the state and companies invest significantly more than 3.5 percent of economic output in research and development.","411",NA
"Unsere Forschungspolitik umfasst die Stärkung der freien Grundlagenforschung ebenso wie der missions- und anwendungsorientierten Forschung sowie den Transfer in marktreife Produkte.","Our research policy includes strengthening independent basic research as well as mission- and application-oriented research and the transfer into market-ready products.","411",NA
"Dabei fördern wir technische","We promote technical","411",NA
"und soziale Innovationen gleichwertig,","and social innovations equally,","503",NA
"stärken die sozialökologische Forschung","strengthen socio-ecological research","416.2",NA
"und unterstützen Großforschungsanlagen.","and support large-scale research facilities.","411",NA
"Wir werden die Zukunftsstrategie für Forschung und Innovation konkretisieren und weiterentwickeln.","We will concretize and further develop the future strategy for research and innovation.","411",NA
"Mit einem Forschungsdatengesetz werden wir die Verfügbarkeit von Daten verbessern","With a Research Data Act, we will improve the availability of data","411",NA
"und den offenen Zugang zu wissenschaftlichem Wissen fördern.","and promote open access to scientific knowledge.","411",NA
"Wir wollen die Bemessungsgrundlage für die Forschungszulage weiter ausweiten und so Unternehmen bei der Forschung besser unterstützen.","We want to further expand the assessment basis for the research allowance and thus provide companies with better support for research.","411",NA
"Gleichzeitig brauchen wir eine auskömmliche Grundfinanzierung in der Wissenschaft.","At the same time, we need adequate basic funding for science.","411",NA
"Mit der Deutschen Agentur für Transfer und Innovation (DATI) wollen wir regionale Innovationsökosysteme unterstützen, in denen Wissenschaft, Gesellschaft und die Wirtschaft gemeinsam an innovativen Lösungen arbeiten.","With the German Agency for Transfer and Innovation (DATI), we want to support regional innovation ecosystems in which science, society and industry work together on innovative solutions.","411",NA
"Die Bundesagentur für Sprunginnovationen (SPRIND) fördert Innovationen nicht klassisch durch Förderprogramme, sondern durch sogenannte Challenges.","The Federal Agency for Leap Innovations (SPRIND) promotes innovations not through traditional funding programs, but through so-called challenges.","402",NA
"Diesen Ansatz wollen wir ausbauen und auf europäischer Ebene nach dem ARPA-Modell flankieren.","We want to expand this approach and support it at European level using the ARPA model.","402",NA
"Mit einem Reallabor-Gesetz werden wir Experimentierräume schaffen, in denen Wissenschaftler*innen und lokale Akteur*innen gemeinsam neue Technologien und Anwendungen erproben können.","With a real-world laboratory law, we will create experimental spaces in which scientists and local stakeholders can jointly test new technologies and applications.","411",NA
"Diese Räume sind auch Lernräume für Wirtschaft, Zivilgesellschaft und Verwaltung, etwa zur Entwicklung eines geeigneten regulatorischen Rahmens.","These spaces are also learning spaces for business, civil society and administration, for example to develop a suitable regulatory framework.","411",NA
"Wir werden die bürokratischen Hürden im Forschungs- und Technologiebereich reduzieren","We will reduce bureaucratic hurdles in the research and technology sector","411",NA
"und gleichzeitig die Forschung zu Risiken und die Technikfolgenabschätzung stärken.","and at the same time strengthen research into risks and technology assessment.","411",NA
"Wir werden der Digitalisierung von Wirtschaft und Wissenschaft und der Entwicklung von digitalen Geschäftsmodellen einen deutlichen Schub geben, um unsere internationale Wettbewerbsfähigkeit und Innovationskraft zu sichern.","We will give a significant boost to the digitalization of business and science and the development of digital business models in order to secure our international competitiveness and innovative strength.","410",NA
"Wir haben eine große Kompetenz in Künstlicher Intelligenz (KI), müssen diese aber stärker in die Praxis bringen.","We have a great deal of expertise in artificial intelligence (AI), but we need to put this more into practice.","411",NA
"Dazu wollen wir die Entwicklung und Anwendung von KI, die Etablierung robuster Cybersicherheitsstandards sowie die Stärkung digitaler Kompetenzen in Unternehmen und Hochschulen - etwa durch eine Weiterentwicklung der Mittelstandsdigitalzentren - gezielt fördern und die Datennutzung - etwa durch den zügigen Aufbau des Dateninstituts - erleichtern.","To this end, we want to specifically promote the development and application of AI, the establishment of robust cybersecurity standards and the strengthening of digital skills in companies and universities - for example by further developing the SME digital centers - and facilitate the use of data - for example by rapidly establishing the Data Institute.","411",NA
"Mit einem Ouick-Check für rechtskonforme KI-Systeme sollen Anwender*innen niedrigschwellig prüfen können, in welche Risikokategorie die Verwendung fällt und welche Pflichten einzuhalten sind.","With an ouick check for legally compliant AI systems, users should be able to check at a low threshold which risk category the use falls into and which obligations must be complied with.","403",NA
"Wir schaffen zudem passende Rahmenbedingungen für interoperable Standards","We are also creating suitable framework conditions for interoperable standards","403",NA
"und für einen sicheren und effizienten Datenaustausch entlang der gesamten Wertschöpfungskette.","and for secure and efficient data exchange along the entire value chain.","411",NA
"Der Staat sollte als vertrauensvoller Referenzkunde seine Marktmacht als Einkäufer nutzen, um innovative digitale Produkte zu fördern.","As a trusted reference customer, the state should use its market power as a buyer to promote innovative digital products.","411",NA
"Dabei sollte er insbesondere Open- Source-Anwendungen einsetzen,","In particular, it should use open source applications,","411",NA
"Produkte von Start-ups und KMU berücksichtigen","consider products from start-ups and SMEs","402",NA
"und IT-Sicherheit gewährleisten.","and guarantee IT security.","605.1",NA
"Für die notwendige Innovationskraft brauchen Deutschland und Europa eine neue Gründungskultur.","Germany and Europe need a new start-up culture to ensure the necessary innovative strength.","402",NA
"Wir werden Gründungen erleichtern durch rechtliche Vereinfachungen, eine Digitalisierung und Automatisierung von Gründungsprozessen und indem wir Gründer*innen in One-Stop-Shops Begleitung und Beratung aus einer Hand anbieten.","We will facilitate start-ups through legal simplifications, digitalization and automation of start-up processes and by offering founders support and advice from a single source in one-stop stores.","402",NA
"Wir wollen Gründungen in ihrer Vielfalt unterstützen.","We want to support start-ups in all their diversity.","402",NA
"Dafür geben wir insbesondere Gründerinnen und nachhaltigen Start-ups einen Booster, etwa durch verbesserte Finanzierungsangebote.","To this end, we are giving female founders and sustainable start-ups in particular a boost, for example through improved financing offers.","402",NA
"Wir werden Wissenschaftler*innen ermöglichen, sich für die Gründung eines Unternehmens unbezahlt freistellen zu lassen.","We will enable scientists to take unpaid leave of absence to set up a company.","402",NA
"Ausgründungen und IP-Transfer aus Hochschulen verschaffen wir mit den Startup Factories einen echten Schub und stärken die EXIST- Hochschulförderung in der Breite - inklusive EXIST-Women und gezielter Formate für bisher unterrepräsentierte Gruppen bei Gründungen.","We will give spin-offs and IP transfer from universities a real boost with the Startup Factories and strengthen EXIST university funding across the board - including EXIST Women and targeted formats for previously underrepresented groups in start-ups.","402",NA
"Den Transferauftrag für Hochschulen und außeruniversitäre Forschungseinrichtungen stärken wir.","We are strengthening the transfer mandate for universities and non-university research institutions.","411",NA
"Damit auch die Beschäftigten am Unternehmenserfolg beteiligt werden können, bauen wir die Mitarbeiterkapitalbeteiligung generell weiter aus.","To ensure that employees can also participate in the company's success, we are generally expanding employee share ownership.","701",NA
"Chancen und Potenziale neuer Energietechnologien wie die Kernfusion und ihren Beitrag zur künftigen Energieversorgung wollen wir unter Berücksichtigung von Sicherheitsfragen weiter erforschen, auch wenn sie bis 2045 voraussichtlich noch keinen Beitrag zur Erfüllung der Klimaziele leisten können.","We want to continue researching the opportunities and potential of new energy technologies such as nuclear fusion and their contribution to the future energy supply, taking safety issues into account, even if they are unlikely to be able to contribute to meeting climate targets by 2045.","411",NA
"Für die klimaneutrale Modernisierung der Industrie","For the climate-neutral modernization of industry","H",NA
"Unser Anspruch ist es, dass Deutschland ein starker Industriestandort bleibt, denn Industrieunternehmen sind in ihren Regionen identitätsstiftend und wichtige Arbeitgeber.","We want Germany to remain a strong industrial location, as industrial companies create identity in their regions and are important employers.","410",NA
"Wir wollen unsere Industrie bei der klimafreundlichen Modernisierung unterstützen,","We want to support our industry in its climate-friendly modernization,","416.2",NA
"sie hier halten","keep it here","406",NA
"und verhindern, dass die Produktion in Länder abwandert, in denen es noch keinen CO2- Preis und nur laxe Umweltschutz- und Sozialstandards gibt.","and prevent production from migrating to countries where there is still no carbon price and only lax environmental and social standards.","416.2",NA
"In einer Welt, in der Krisen, Konflikte oder machtpolitische Bestrebungen jederzeit Lieferketten stören oder zerbrechen lassen können, brauchen wir in essenziellen Bereichen eigene Produktionsmöglichkeiten, um fatale Abhängigkeiten zu vermeiden.","In a world in which crises, conflicts or political power struggles can disrupt or break supply chains at any time, we need our own production options in essential areas in order to avoid fatal dependencies.","406",NA
"Damit die klimaneutrale Modernisierung der Industrie gelingen kann, setzen wir auf einen effizienten Mix aus marktwirtschaftlichen Instrumenten wie dem CO2-Preis als zentralem Anreiz zur CO2-Einsparung, gezielter Unterstützung vor allem bei Investitionen und unbürokratischem Ordnungsrecht.","In order for the climate-neutral modernization of industry to succeed, we rely on an efficient mix of market-based instruments such as the carbon price as a central incentive for CO2 savings, targeted support, especially for investments, and unbureaucratic regulatory law.","416.2",NA
"Wo Investitionshürden zu Beginn zu hoch sind und über den CO2-Preis nicht genug Anreize geschaffen werden, setzen wir auf wettbewerbsorientierte Instrumente wie die Klimaschutzverträge.","Where investment hurdles are too high at the outset and the CO2 price does not create sufficient incentives, we rely on competitive instruments such as climate protection agreements.","416.2",NA
"Den Anwendungsbereich der Klimaschutzverträge werden wir ausweiten und so diejenigen Unternehmen finanziell fördern, die pro Euro am meisten CO2 einsparen.","We will extend the scope of application of climate protection agreements and thus provide financial support to those companies that save the most CO2 per euro.","416.2",NA
"Neben einer Standortgarantie wollen wir die Klimaschutzverträge auch an eine Bezahlung nach Tarifvertrag binden.","In addition to a location guarantee, we also want to tie climate protection contracts to payment in accordance with collective agreements.","701",NA
"Um ausreichend Nachfrage für klimaneutral hergestellte Produkte zu garantieren, werden wir grüne Leitmärkte in Sektoren wie Stahl und Zement europaweit etablieren.","In order to guarantee sufficient demand for climate-neutral products, we will establish green lead markets in sectors such as steel and cement across Europe.","416.2",NA
"Dafür wollen wir beispielsweise bei öffentlichen Aufträgen eine Mindestquote von grünem Stahl einführen, die stetig ansteigt.","To this end, we want to introduce a minimum quota of green steel in public contracts, for example, which will steadily increase.","416.2",NA
"Wir werden Unternehmen, insbesondere KMU, beim Umstieg von fossiler Wärme auf moderne strombasierte Wärmeproduktion gezielt unterstützen.","We will provide companies, especially SMEs, with targeted support in switching from fossil-based heat to modern electricity-based heat production.","416.2",NA
"Die vollständige Klimaneutralität der Industrie wird aufgrund von schwer zu vermeidenden Emissionen bei bestimmten Produktionsprozessen nur mit der Abscheidung, Speicherung und Nutzung von CO2 (CCS/CCU) möglich sein.","Complete climate neutrality in industry will only be possible with the capture, storage and use of CO2 (CCS/CCU) due to emissions that are difficult to avoid in certain production processes.","416.2",NA
"Deshalb ermöglichen wir für diesen Bereich die Anwendung dieser Technologien.","We are therefore enabling the use of these technologies in this area.","416.2",NA
"Voraussetzung dafür ist, dass das abgeschiedene CO2 in einer sicheren und stabilen Form gespeichert oder im Rahmen geschlossener Kohlenstoffkreisläufe genutzt wird.","The prerequisite for this is that the captured CO2 is stored in a safe and stable form or used as part of closed carbon cycles.","416.2",NA
"Wo technisch nicht vermeidbare Emissionen entstehen, kann dies unterstützt werden.","Where technically unavoidable emissions arise, this can be supported.","416.2",NA
"Grundsätzlich gilt für die Finanzierung das Verursacherprinzip.","In principle, the polluter pays principle applies to financing.","403",NA
"Wir wollen einen europaweit einheitlichen Regelungsrahmen, einschließlich eines verbindlichen Haftungsrechts, entwickeln.","We want to develop a uniform Europe-wide regulatory framework, including a binding liability law.","108",NA
"Dazu schaffen wir eine integrierte europäische Infrastruktur, inklusive gemeinsamer europäischer CO2-Speicher.","To this end, we are creating an integrated European infrastructure, including joint European CO2 storage facilities.","108",NA
"Wir berücksichtigen dabei bestehende Nutzungen gerade auch auf dem Meer,","We take into account existing uses, especially at sea,","501",NA
"verbindliche ökologische Kriterien","binding ecological criteria","501",NA
"sowie den Ausschluss von Schutzgebieten und deren unmittelbarer Umgebung.","and the exclusion of protected areas and their immediate surroundings.","501",NA
"Wir erforschen und entwickeln auch negative Emissionen - also natürliche und technische Prozesse, die der Atmosphäre CO2 entziehen -","We are also researching and developing negative emissions - i.e. natural and technical processes that remove CO2 from the atmosphere -","501",NA
"und setzen klare Ziele für das Erreichen von Negativemissionen, ohne diese gegen die Reduktionsziele des Emissionshandels anzurechnen.","and setting clear targets for achieving negative emissions without counting them against the reduction targets of emissions trading.","416.2",NA
"Global ist der Wettbewerb zwischen Verbrenner und E-Autos längst entschieden.","Globally, the competition between combustion engines and electric cars has long been decided.","408",NA
"Die Automobilindustrie mit ihren mittelständischen Zulieferbetrieben ist der größte Industriezweig in unserem Land.","The automotive industry with its medium-sized suppliers is the largest industrial sector in our country.","410",NA
"Für diese Unternehmen und ihre Arbeitnehmer*innen ist Planungssicherheit entscheidend: Wir bleiben dabei, ab 2035 nur noch klimaneutrale Antriebe neu zuzulassen.","For these companies and their employees, planning security is crucial: we are sticking to our policy of only allowing new climate-neutral drive systems from 2035.","416.2",NA
"Wir unterstützen die EU- Flottengrenzwerteverordnung mit ihren Zielen für die CO2-Reduktion für die Jahre 2025, 2030 und 2035.","We support the EU fleet limit value regulation with its CO2 reduction targets for the years 2025, 2030 and 2035","416.2",NA
"Mögliche Strafzahlungen sollen im Rahmen der bestehenden Regelungen gegebenenfalls gestreckt und für den Hochlauf der E-Mobilität durch europäische Programme genutzt werden, damit die Automobilindustrie dringend notwendige Investitionen in die Modernisierung tätigen kann.",". Possible fines should be extended if necessary within the framework of the existing regulations and used for the ramp-up of e-mobility through European programmes so that the automotive industry can make urgently needed investments in modernization.","411",NA
